id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado
19948,2026-02-20,2693,70,14,11,721.15,62.32,49854.33
19951,2025-05-27,1824,43,4,1,569.74,103.3,14133.2
19954,2025-11-05,2163,15,12,6,1485.81,191.07,245787.8
19956,2025-03-26,1937,19,13,1,394.71,35.49,37203.43
19957,2026-01-22,3516,68,11,1,1740.0,301.88,139974.87
19960,2025-04-28,1472,78,4,2,1954.95,385.92,252911.05
19964,2025-11-19,2404,76,3,12,1534.99,313.54,246465.83
19966,2025-01-11,1839,1,4,3,145.51,32.49,10373.19
19970,2025-11-10,473,17,2,2,941.32,229.43,170940.46
19972,2025-07-17,1395,55,10,12,1277.14,161.17,62423.77
19973,2026-01-13,2588,28,10,12,1076.5,1852.88,115637.08
19974,2025-11-15,1740,62,2,11,1923.45,235.99,114532.67
19979,2025-09-30,1156,6,14,9,837.02,174.47,36136.72
19981,2025-05-13,709,75,10,11,1670.2,2436.77,189027.69
19982,2025-09-21,131,59,9,11,445.17,97.32,13061.29
19986,2025-11-20,1331,64,5,4,1439.33,225.73,171368.65
19988,2025-09-27,1321,59,3,9,1854.21,316.94,43333.84
19990,2025-06-24,581,27,4,6,231.64,43.85,14070.65
19991,2025-08-17,2496,76,8,2,1158.42,154.8,92801.93
19994,2025-04-04,494,66,14,12,339.07,83.48,19561.28
19996,2025-10-20,1799,35,13,12,1540.51,77.1,78686.06
20001,2025-05-14,2271,51,1,8,1008.48,148.21,32807.89
20002,2026-01-02,59,14,3,3,1086.06,214.75,132027.81
20003,2025-10-30,1165,28,12,11,1926.88,237.0,302502.74
20004,2025-03-05,490,38,1,5,473.27,86.98,38932.95
20005,2025-01-19,278,2,6,10,1146.9,248.42,118391.26
20006,2025-01-19,1434,41,14,2,1911.7,174.23,92861.99
20009,2025-12-10,1476,72,10,11,356.87,23.1,66143.56
20012,2025-08-20,2450,54,15,1,1123.88,140.44,210078.67
20015,2025-03-07,96,57,6,2,622.39,122.06,95234.23
20019,2025-09-23,1745,61,8,12,1570.95,295.28,124468.16
20022,2025-10-04,2135,75,14,12,1714.02,352.26,237486.99
20023,2025-05-30,551,110,1,4,1707.86,226.96,235629.34
20024,2025-08-16,1109,41,8,12,1119.18,114.12,116962.58
20026,2025-03-10,2095,47,4,12,773.28,57.49,137955.09
20027,2025-09-12,1547,5,2,6,330.3,38.26,56487.32
20029,2026-01-17,662,73,15,12,388.73,83.67,36851.35
20030,2025-03-13,1834,2,13,5,1226.26,185.16,31174.08
20032,2025-04-19,2573,36,5,6,1070.54,224.27,25378.9
20033,2025-05-23,441,73,13,1,564.47,81.44,85824.32
20034,2025-03-09,2506,10,11,3,414.24,77.74,10379.74
20036,2025-12-28,1847,7,13,12,1685.89,395.32,85385.56
20037,2026-02-20,1242,48,3,7,1011.4,108.52,97226.32
20039,2025-11-01,150,1,7,4,1434.59,179.49,75817.8
20041,2025-01-16,1736,11,4,11,267.83,56.38,45042.82
20042,2025-07-30,1117,70,3,2,1657.16,354.26,212069.77
20043,2025-05-20,573,77,2,4,989.82,99.23,30263.94
20046,2025-11-17,1088,53,10,8,1730.12,96.46,336981.27
20047,2025-01-01,256,72,2,11,891.22,81.24,172975.08
20048,2026-01-27,1398,53,3,8,1370.1,157.91,100817.32
20049,2025-05-08,420,50,9,7,-1724.32,194.07,49062.93
20051,2025-06-17,2147,16,7,9,599.82,86.23,87884.86
20053,2025-01-28,1211,59,6,11,443.61,93.67,39956.46
20055,2025-09-07,194,58,4,3,1842.1,109.41,192243.13
20058,2025-10-22,1742,41,1,4,1805.96,364.94,283318.67
20059,2025-07-07,136,54,8,5,861.71,147.45,58784.27
20061,2025-05-27,2390,43,2,7,114.5,15.61,8223.7
20063,2025-11-22,2420,19,12,4,987.18,111.29,171429.8
20076,2025-10-23,2631,29,6,4,1300.38,159.5,185192.86
20080,2025-01-29,1027,36,4,6,511.72,90.39,47121.79
20081,2025-12-12,1923,25,10,9,1653.83,271.23,185499.54
20092,2025-04-20,613,70,7,2,81.92,7.44,16060.43
20093,2025-11-27,1649,53,14,9,1573.36,202.76,95872.23
20100,2025-04-29,1492,50,10,7,1998.34,142.49,332670.36
20101,2025-06-29,1816,74,2,9,1832.07,347.53,179573.77
20104,2025-03-15,2544,72,3,1,1083.0,132.03,121081.27
20105,2025-08-17,1889,42,6,3,528.17,33.14,66338.29
20108,2025-04-20,123,14,7,6,128.69,23.17,24144.35
20111,2025-06-22,2257,19,14,1,-1397.39,136.57,62977.83
20112,2025-02-27,2202,17,8,3,1021.82,134.65,151821.38
20113,2025-04-16,942,80,9,6,1352.14,248.71,182236.72
20115,2025-10-15,2164,25,4,2,925.24,95.86,32793.88
20120,2025-02-04,1241,5,3,10,1707.19,369.54,291498.8
20123,2025-08-22,1950,72,8,5,1858.58,2671.57,343771.33
20125,2025-03-03,1189,18,10,10,1119.37,138.28,124197.25
20127,2025-04-26,2224,59,8,9,1084.77,173.14,48490.09
20130,2025-06-09,294,36,5,10,98.8,17.91,6695.63
20131,2025-05-15,2219,6,7,7,992.74,125.69,191682.56
20132,2025-04-14,1192,43,4,6,1458.36,198.27,248183.58
20133,2025-01-23,413,46,3,10,1682.18,341.79,188849.31
20135,2025-08-30,553,78,2,4,1725.24,357.81,102133.77
20136,2025-11-12,1421,8,4,9,1400.01,132.41,140077.83
20137,2025-08-18,2944,8,15,8,168.3,37.27,31218.41
20138,2025-03-25,2806,34,5,5,225.09,46.21,21616.74
20141,2026-01-26,2545,5,2,2,1307.73,312.27,152887.66
20143,2025-03-27,1236,70,8,9,1727.66,3108.03,234057.04
20144,2025-09-01,2596,47,14,2,391.02,94.49,67101.79
20151,2025-07-27,1551,68,2,3,83.68,15.18,11875.2
20153,2025-05-07,2807,41,10,6,1094.76,193.75,206974.51
20155,2026-01-01,1390,63,6,6,85.16,13.02,6080.41
20159,2025-12-08,1166,32,12,10,1717.58,196.61,139062.55
20162,2025-09-13,421,42,2,6,1415.0,141.05,159031.11
20163,2025-01-07,1013,60,7,2,694.2,70.94,60517.55
20164,2026-01-12,1262,68,6,3,1442.66,350.88,241877.61
20166,2025-06-06,1824,16,9,11,1269.93,76.53,138746.94
20167,2026-02-15,133,48,7,11,1012.15,106.39,133630.73
20168,2026-01-21,2313,9,2,5,757.35,92.44,38283.97
20169,2025-06-27,1960,45,14,4,1889.13,2316.16,41010.39
20170,2025-05-18,1908,69,9,5,1109.14,245.15,37448.95
20171,2025-05-11,2167,66,14,10,1800.16,152.17,178548.05
20174,2025-08-12,1412,19,15,9,555.87,74.99,55393.47
20175,2025-03-06,457,73,1,12,1717.01,331.93,200496.69
20176,2025-09-13,2224,55,9,4,338.27,66.69,27794.85
20180,2025-05-08,2712,32,8,5,131.89,18.63,13260.45
20182,2025-12-22,1863,23,10,10,1456.74,326.0,285808.33
20184,2025-11-16,847,74,9,4,1982.89,198.98,358891.21
20185,2025-05-11,3637,27,9,10,232.65,38.41,8792.49
20186,2025-09-07,2647,78,15,6,1309.88,179.56,167108.26
20187,2025-10-02,1017,4,10,9,1137.72,192.3,178640.0
20189,2025-10-13,2674,120,1,10,1836.54,199.84,354855.39
20191,2025-03-02,1093,43,3,9,355.03,40.32,21752.75
20192,2025-07-24,1784,41,15,7,712.65,96.47,73003.61
20193,2025-03-29,680,78,15,8,1424.72,308.57,42013.23
20198,2025-04-10,2848,62,3,4,1710.63,281.4,68360.8
20200,2025-10-14,2413,5,4,3,743.62,138.57,82018.24
20201,2025-12-18,1120,54,5,2,1763.76,288.57,228904.35
20203,2025-06-21,998,72,5,8,502.64,103.36,78319.55
20206,2025-09-03,855,66,5,2,778.6,39.87,46719.45
20208,2025-09-05,2781,17,5,2,1786.98,216.09,271631.51
20211,2025-08-22,2803,37,2,10,1993.05,190.64,316893.63
20213,2025-04-11,2858,58,4,8,1540.58,336.33,36545.81
20214,2025-08-26,1248,54,3,4,665.38,149.09,92740.53
20217,2025-01-29,1137,26,15,1,754.94,97.26,74331.79
20219,2025-07-07,1975,46,4,1,1169.86,160.79,30822.98
20222,2025-09-18,2318,64,3,6,1469.13,88.37,126905.52
20224,2025-02-04,1807,22,11,10,1904.57,401.88,311850.56
20225,2026-01-13,2996,54,15,9,1277.79,105.46,228661.56
20226,2025-01-14,429,69,3,4,-1873.32,380.88,143307.66
20227,2025-05-11,2464,27,15,2,1753.02,179.66,144366.07
20229,2025-10-19,882,27,12,3,1898.95,254.58,47589.99
20231,2025-05-23,2333,43,4,11,1466.35,129.15,221160.38
20233,2025-05-19,1902,24,14,6,1376.79,194.66,238582.92
20237,2025-05-11,1076,11,4,6,840.04,112.57,140409.46
20238,2025-02-12,2685,70,5,6,1887.09,162.9,91363.52
20239,2026-01-13,327,38,9,8,782.32,40.11,28308.58
20240,2025-09-27,1474,24,3,4,1715.68,194.27,206678.55
20244,2025-06-12,1756,26,15,1,834.73,123.54,119424.43
20245,2025-10-19,259,36,8,3,344.57,82.42,26235.95
20246,2025-11-26,1836,44,11,5,1211.43,80.27,141977.96
20251,2025-04-03,1522,54,9,11,67.96,6.46,8802.46
20252,2025-04-12,940,49,10,5,815.21,172.78,112064.38
20258,2025-03-09,1186,17,8,9,489.95,119.64,71472.83
20259,2025-02-12,624,1,10,12,274.2,27.66,17582.78
20261,2025-06-13,1371,36,15,10,341.75,72.25,36657.87
20266,2025-04-28,268,15,9,4,119.06,28.52,10862.77
20268,2025-04-17,1592,73,5,12,1875.64,165.16,168233.16
20269,2025-04-29,2331,24,3,9,1888.47,102.9,112342.19
20271,2025-01-24,3554,4,15,8,1210.07,244.09,130066.24
20272,2025-11-07,2232,39,8,4,1152.27,138.86,182884.02
20273,2025-05-25,1510,33,4,2,757.39,183.69,116194.16
20275,2025-01-16,1940,39,12,10,1525.54,352.04,137328.04
20277,2025-04-04,479,40,10,11,450.93,101.91,41680.21
20279,2025-08-21,794,41,11,10,239.81,52.04,24434.47
20280,2025-01-10,1661,5,11,6,1662.46,339.28,300737.05
20281,2025-06-15,2226,58,2,7,724.97,86.62,115431.67
20282,2025-12-18,2150,3,15,7,1254.01,148.29,88217.47
20283,2025-08-02,2548,73,11,1,672.2,80.09,128128.0
20286,2026-12-01,1799,38,12,12,938.23,221.21,127247.69
20288,2025-11-28,64,13,8,8,1905.06,342.06,299982.55
20290,2025-08-13,424,9,1,1,1421.31,148.2,124331.36
20296,2025-09-28,639,38,11,6,482.31,28.02,32663.47
20297,2025-03-04,109,64,2,6,133.92,25.0,12374.27
20299,2025-08-13,1058,32,12,6,1494.4,362.73,176714.9
20302,2025-07-25,1674,29,11,8,1588.33,315.19,298166.18
20303,2025-10-03,1215,16,5,12,1255.81,310.49,229703.34
20304,2025-07-29,777,29,3,10,1060.87,235.88,118728.8
20312,2026-01-25,393,33,7,11,1281.71,86.35,228670.77
20314,2025-04-14,1525,26,1,11,620.07,112.35,103145.58
20316,2025-06-12,2666,7,11,8,617.66,79.68,120218.78
20317,2025-08-31,713,40,8,6,1172.19,87.55,109119.81
20318,2025-06-18,1389,75,8,3,1987.63,173.68,103116.48
20324,2025-10-08,66,25,12,4,369.83,75.76,51620.81
20326,2025-02-15,2422,73,12,11,720.75,161.52,19626.25
20327,2025-12-12,1557,30,6,6,1144.14,113.09,205021.95
20329,2025-07-14,2586,24,10,7,623.18,90.29,92893.22
20330,2025-12-23,1083,6,6,10,780.5,182.33,138759.53
20332,2025-06-20,1418,33,12,12,1888.55,257.1,108295.39
20336,2025-06-14,651,66,12,12,1821.89,401.27,84919.33
20337,2025-09-01,2201,68,3,1,1647.64,252.95,41854.94
20339,2025-10-06,327,14,15,5,1801.82,285.56,82639.25
20340,2025-05-14,2663,8,12,12,872.55,60.88,61161.64
20342,2025-07-28,1164,32,3,10,1453.48,126.37,60983.4
20344,2025-06-18,2261,20,13,4,757.43,91.31,112297.14
20346,2025-12-06,2870,36,12,7,1221.03,117.28,208507.85
20350,2025-04-02,2568,46,1,4,841.7,74.26,73135.8
20351,2025-03-21,2645,74,14,2,1229.02,243.63,140325.61
20355,2025-06-13,2522,51,10,11,340.65,81.86,44029.77
20356,2025-06-13,2507,7,11,9,1383.72,190.41,265777.5
20358,2025-06-26,939,1,5,5,1778.48,432.32,343997.98
20361,2025-07-12,2888,39,11,2,928.38,196.82,119027.61
20362,2025-08-02,599,25,3,9,826.04,46.6,109517.69
20366,2025-10-17,571,4,10,12,555.16,60.36,95604.4
20368,2025-03-20,593,73,15,8,632.1,156.29,45709.32
20370,2025-01-12,436,27,15,5,1557.37,307.87,229688.39
20372,2025-09-11,2142,22,15,3,905.21,211.84,157978.83
20373,2026-01-31,734,39,7,4,1580.67,257.42,53772.23
20374,2025-10-19,6,54,11,3,262.67,31.19,42082.8
20375,2025-05-24,891,23,15,2,917.0,153.19,90582.09
20378,2025-10-23,184,16,13,4,235.42,50.91,29968.89
20379,2026-02-19,2002,53,7,8,-1309.85,176.85,232375.3
20380,2025-05-10,2083,79,8,8,728.87,90.8,42411.31
20381,2025-10-31,433,58,9,9,1137.77,266.96,74242.45
20382,2025-12-20,1875,71,6,12,1164.28,133.02,61707.57
20383,2025-02-28,532,74,3,8,1117.49,56.0,130975.57
20385,2026-01-16,3522,41,8,9,1100.48,55.51,123797.3
20388,2025-08-22,1182,74,3,8,65.65,10.08,1657.7
20389,2025-07-10,1098,16,1,2,374.77,30.65,48633.71
20391,2025-05-06,469,62,10,5,927.54,121.11,41056.81
20392,2025-06-14,1024,71,14,2,186.46,42.1,16978.22
20398,2026-04-02,1976,20,15,12,607.78,149.54,54364.19
20400,2025-06-26,2253,3,3,10,1531.03,283.75,152856.69
20401,2025-01-17,278,59,11,4,973.46,204.33,67753.33
20403,2025-11-17,1330,16,11,2,105.19,23.49,7300.86
20406,2025-01-01,265,79,11,11,800.62,88.26,98109.76
20407,2025-10-06,2708,55,13,7,388.63,44.74,31465.81
20408,2025-03-26,890,31,13,5,1251.88,200.71,167491.8
20411,2026-02-04,1540,25,4,2,673.27,116.14,123641.05
20414,2025-07-06,2007,32,11,11,152.84,30.65,22211.27
20415,2025-05-06,2247,64,7,12,1354.98,301.6,179950.0
20416,2025-10-07,2764,45,13,1,1773.39,248.47,315698.36
20420,2025-11-09,1108,65,3,11,481.97,48.4,89984.12
20421,2025-03-23,1303,10,4,10,751.89,43.55,97507.05
20424,2026-01-25,2281,34,13,7,1859.29,297.25,252785.45
20426,2025-12-26,2453,70,12,11,1366.82,302.83,76608.34
20431,2025-03-20,2697,6,5,6,1619.66,186.0,246965.98
20437,2025-12-06,1232,72,13,4,314.28,44.08,8077.81
20439,2025-12-30,2351,78,10,4,202.83,315.24,22131.93
20440,2026-10-01,2321,7,6,4,762.44,82.46,41114.75
20441,2025-01-26,2722,13,6,1,856.17,47.19,56060.38
20444,2025-06-10,604,33,15,2,1465.5,257.74,111822.42
20445,2025-03-26,1141,73,12,9,1386.98,172.72,119135.71
20448,2025-12-07,173,52,12,4,1410.38,88.26,112100.41
20449,2025-07-02,1800,72,6,9,878.63,147.06,173179.07
20450,2026-02-18,1536,77,2,4,686.34,169.92,31198.11
20451,2025-12-13,749,35,14,2,1066.91,114.52,172547.67
20457,2025-08-19,550,27,10,9,1506.89,84.94,55855.45
20459,2025-11-17,1132,73,13,12,596.02,58.9,115149.0
20461,2025-09-05,399,14,5,8,1908.14,399.79,351208.88
20465,2025-06-06,863,13,9,2,1189.6,145.73,194963.35
20468,2025-06-30,959,14,8,7,1176.89,137.86,144811.55
20469,2025-08-06,666,67,1,9,1550.57,157.87,191021.24
20475,2025-06-16,1169,79,11,7,435.44,57.18,84443.54
20476,2025-10-20,1639,14,2,8,1073.96,156.91,61490.36
20478,2025-11-19,1147,19,11,7,1928.87,366.83,69974.45
20479,2025-06-05,1371,31,1,8,1492.12,1736.68,163841.43
20484,2025-09-25,2370,19,14,7,1558.59,229.25,128848.92
20485,2025-06-23,1303,26,13,8,51.99,4.29,3743.2
20486,2026-04-02,1404,50,3,1,1016.25,156.34,96745.79
20487,2025-10-16,1339,27,1,4,0.0,131.64,38270.78
20490,2025-09-09,893,78,9,4,671.4,129.45,33929.94
20491,2025-05-27,2406,40,13,2,1751.57,296.83,102507.44
20496,2025-01-19,1080,6,4,4,1238.94,133.81,28241.35
20498,2025-02-07,2950,45,4,6,71.57,13.26,3900.96
20501,2025-07-02,992,53,5,5,627.1,100.98,48006.09
20504,2025-08-25,800,37,1,4,1471.12,202.14,199948.42
20506,2025-08-07,2014,76,11,10,349.51,46.05,21668.27
20508,2026-01-29,1311,50,7,2,1107.55,76.87,42210.44
20509,2025-10-03,419,78,13,12,369.05,67.3,10919.14
20511,2026-01-29,2910,8,12,10,1330.99,150.7,205376.64
20512,2025-11-03,360,65,12,3,1945.14,168.12,113595.19
20513,2025-03-03,2802,55,7,6,231.3,39.85,29363.27
20514,2025-03-12,92,60,9,1,1723.24,111.83,168433.64
20515,2025-05-20,2252,4,3,8,1376.13,217.57,107523.24
20516,2025-07-26,679,65,15,12,494.95,103.1,13705.55
20524,2025-07-22,2935,13,14,11,769.28,143.99,140509.75
20527,2025-09-17,821,14,7,10,1453.53,258.19,31814.43
20528,2025-11-07,297,3,5,2,89.54,12.72,5030.53
20532,2025-03-22,2037,35,10,8,1262.69,277.65,236278.99
20534,2025-07-11,819,11,1,3,1958.06,183.19,345345.71
20536,2025-03-19,893,44,9,6,1722.82,138.88,168741.97
20537,2025-07-23,873,51,8,6,1869.14,337.12,42960.89
20538,2025-08-14,2928,67,11,1,1889.03,453.89,324399.48
20540,2025-09-08,1032,27,6,11,1211.59,109.34,142645.15
20544,2025-01-05,2829,40,6,8,1181.27,102.11,114488.55
20550,2025-05-15,716,34,3,8,53.98,3.23,8086.14
20554,2025-04-20,910,34,6,10,697.32,159.59,98342.64
20558,2025-09-26,882,36,6,1,954.47,116.34,160726.16
20559,2025-05-18,1573,43,14,10,1196.0,83.46,163236.23
20560,2025-10-10,172,5,15,8,1756.37,179.57,104792.61
20564,2025-04-23,520,17,9,3,1052.33,247.87,74214.07
20566,2025-05-01,933,15,2,3,356.88,44.86,65572.62
20568,2025-07-09,1064,27,4,3,1646.29,274.27,288715.71
20569,2025-08-15,1467,112,11,5,192.45,45.32,20086.01
20570,2025-01-29,178,43,5,8,1227.45,256.26,149914.78
20571,2025-03-08,315,62,4,8,1418.34,323.71,204101.12
20573,2025-07-01,82,36,4,3,731.7,87.9,85055.52
20577,2025-05-03,2577,6,8,11,1969.69,373.74,113957.13
20581,2025-09-21,446,63,13,8,745.08,127.83,88027.48
20582,2025-02-17,2417,50,12,7,1584.6,268.58,72893.43
20583,2025-05-05,1145,11,2,9,1145.89,89.33,172262.39
20584,2025-03-21,3888,73,6,8,455.65,51.71,51087.01
20585,2025-03-04,2943,6,4,11,804.73,98.55,69035.1
20589,2025-01-26,1359,63,5,9,1072.28,236.13,23998.05
20590,2025-12-01,1324,21,15,12,1893.16,315.21,172975.32
20591,2025-11-27,2480,20,7,12,1070.41,181.5,65943.2
20592,2026-01-13,1976,69,2,6,999.66,249.91,129220.12
20597,2025-11-24,1988,2,8,9,630.35,91.36,106050.62
20599,2025-07-16,2891,38,10,11,1944.96,458.37,340843.91
20603,2025-07-21,2904,23,10,9,404.82,82.62,16460.51
20604,2025-11-19,2322,5,6,9,620.13,96.83,77350.44
20605,2025-11-19,1852,4,15,10,412.0,39.56,62497.99
20606,2025-04-07,659,25,15,10,1072.59,149.19,107473.19
20607,2025-09-06,938,65,8,11,539.79,120.55,99205.61
20608,2026-01-03,316,12,11,12,555.05,79.84,100001.18
20611,2025-02-09,1078,6,3,3,173.5,24.4,32487.4
20616,2025-07-11,1366,50,6,7,1636.98,145.98,300418.88
20619,2025-05-05,2320,60,10,1,407.07,99.65,25396.69
20622,2025-01-19,1866,6,3,5,1876.15,289.15,107134.25
20627,2025-10-27,1763,78,9,8,814.95,129.64,161886.38
20629,2025-06-18,865,48,7,12,146.59,16.07,25464.96
20632,2026-02-01,2904,66,2,9,1222.26,279.13,66591.6
20634,2025-02-28,809,73,12,10,1726.23,379.54,192492.59
20637,2025-05-05,2556,8,14,12,318.43,28.32,34359.78
20639,2025-02-16,1514,74,2,12,1793.58,210.47,172282.37
20640,2026-01-26,977,66,3,2,450.3,65.41,38062.42
20641,2025-11-16,867,58,6,10,86.3,133.13,8634.1
20646,2025-06-09,3790,55,1,1,774.76,125.89,150657.29
20648,2025-10-30,2935,7,9,2,1337.56,98.59,103320.42
20649,2025-03-04,568,72,13,4,81.48,11.24,15837.11
20650,2025-12-03,594,66,13,5,973.24,87.71,184014.47
20655,2025-01-24,2209,62,1,2,937.35,209.87,96536.22
20656,2025-06-26,1922,1,11,1,492.83,99.88,17386.79
20661,2025-09-26,1127,35,4,1,1150.1,227.02,218501.77
20662,2025-01-07,2958,74,11,3,484.07,26.11,75343.61
20664,2025-11-03,2227,5,12,1,611.23,151.64,53804.44
20666,2025-10-23,1336,72,8,7,1002.2,167.44,75638.83
20668,2025-10-20,343,33,14,5,1742.65,334.86,66911.23
20671,2025-06-26,324,35,1,9,728.08,128.73,19256.47
20675,2026-07-02,1918,4,6,1,960.1,60.13,36946.47
20676,2025-05-02,2805,67,8,5,769.98,95.28,133441.11
20682,2025-01-15,1192,20,13,12,580.31,86.81,83478.51
20684,2026-01-20,254,19,8,8,0.0,126.4,162828.31
20686,2026-01-22,2845,20,12,11,1580.77,94.25,297707.95
20687,2025-02-17,1625,19,11,12,1146.53,80.23,81676.71
20688,2025-11-05,673,24,12,8,634.16,114.54,114452.36
20689,2025-03-26,1555,13,8,4,1418.56,75.26,101159.73
20691,2025-01-29,1782,68,13,10,1545.43,323.51,202837.22
20692,2025-04-05,2189,77,9,12,659.87,48.72,48812.99
20694,2025-05-29,1031,10,10,4,1520.03,198.65,186310.66
20695,2026-05-02,1597,76,2,9,1890.53,429.38,140504.39
20698,2025-08-03,715,58,7,8,1818.29,196.12,344987.82
20701,2025-08-20,2637,47,8,1,1503.44,188.09,233325.19
20705,2025-11-26,1502,28,6,9,274.82,32.1,48171.38
20706,2025-09-23,1994,75,8,2,1177.31,180.39,69788.09
20709,2026-01-25,31,55,10,2,1853.45,267.36,143740.62
20710,2025-01-13,118,32,10,5,307.93,36.75,14712.19
20712,2025-10-18,2074,54,10,11,1619.87,323.61,298611.22
20714,2025-05-06,2034,54,1,2,1156.15,90.17,148878.69
20715,2025-01-19,64,17,5,10,420.39,68.6,61820.21
20718,2025-02-25,2115,18,1,1,213.54,26.38,12240.42
20719,2025-07-12,1371,20,3,4,628.3,136.8,27877.28
20723,2026-01-09,2797,29,9,4,0.0,459.5,43672.54
20725,2026-02-15,2063,74,10,1,1325.37,280.45,116364.44
20726,2025-09-24,967,21,6,4,1485.6,286.51,95833.34
20731,2026-02-18,2717,63,9,5,1071.21,137.1,194696.25
20735,2025-09-18,1032,17,12,7,701.62,96.36,71948.33
20736,2025-05-18,1044,47,3,10,661.09,38.0,44073.22
20739,2025-02-28,417,20,11,7,186.33,19.67,20182.46
20740,2025-01-08,1835,74,11,7,-965.0,106.02,52722.68
20744,2026-02-10,1194,74,3,9,96.2,10.19,6778.2
20745,2025-12-06,317,45,7,7,1040.24,115.24,186433.26
20751,2025-09-24,2541,6,10,11,1783.08,301.86,217287.36
20752,2025-08-10,1453,3,1,10,1979.48,197.45,106910.2
20753,2025-08-12,342,25,3,8,1788.51,147.17,113777.46
20755,2025-06-15,244,58,9,11,116.05,22.78,18782.61
20756,2025-03-22,169,41,2,12,309.8,72.66,31645.89
20761,2025-09-11,538,2,11,8,704.76,97.06,118191.43
20762,2025-03-14,3846,23,6,2,1619.7,92.91,41331.97
20763,2025-02-25,2620,56,6,12,1693.15,291.44,201359.78
20766,2025-08-17,1629,63,3,3,298.11,27.34,14837.71
20767,2025-11-23,2028,68,8,3,1443.34,88.05,120181.24
20768,2025-09-02,2067,8,15,11,0.0,66.74,45244.41
20774,2026-04-01,21,10,12,11,1807.64,111.52,347845.01
20776,2025-10-13,2432,49,10,1,904.89,187.04,91346.66
20787,2025-03-17,960,25,7,6,1079.7,99.35,191404.66
20792,2025-04-27,1291,30,1,9,1260.99,108.33,184378.46
20793,2025-07-07,1696,75,3,8,1648.34,333.96,274776.91
20795,2025-10-02,1940,47,11,3,504.42,97.41,64613.36
20801,2025-11-28,2543,44,6,7,164.15,18.07,28073.07
20809,2026-01-29,2862,73,14,6,-124.38,12.73,24332.54
20817,2025-06-27,226,40,1,6,1577.39,165.97,313724.4
20819,2025-02-13,1710,17,13,4,546.5,40.09,100690.68
20824,2025-10-14,1205,47,14,11,1452.29,212.45,282909.73
20825,2025-10-11,37,29,7,12,1709.38,112.46,223084.24
20826,2026-01-16,426,46,2,6,190.57,21.86,20656.02
20827,2025-11-17,2949,60,15,2,1292.2,134.86,178845.89
20828,2025-11-01,1241,27,9,2,207.23,49.74,34559.63
20830,2026-01-29,2031,17,7,7,340.47,35.57,20804.92
20832,2025-10-27,3520,39,10,1,1343.87,132.1,35386.34
20833,2025-10-19,1611,31,5,1,553.89,64.15,82063.5
20836,2025-11-17,2713,31,14,2,1706.66,214.47,204779.27
20837,2026-01-03,2015,79,9,11,1991.22,356.19,182895.04
20838,2025-06-26,493,66,13,5,490.02,121.72,97770.12
20839,2025-05-22,2741,5,5,9,286.05,53.89,32575.27
20840,2026-02-20,797,22,12,2,342.16,56.05,27019.63
20843,2025-08-13,1485,70,1,12,561.24,117.3,33916.87
20844,2025-12-02,1606,71,8,6,1939.26,407.3,199560.06
20845,2025-03-07,1120,33,7,1,169.88,12.7,17216.42
20848,2025-05-07,1159,71,11,7,1880.19,98.02,147608.38
20854,2026-01-08,200,64,13,8,1319.2,128.38,243511.69
20856,2025-03-21,2777,45,7,10,330.54,56.78,14728.37
20857,2025-11-05,604,56,10,12,640.77,62.68,57393.73
20858,2025-04-02,2318,61,11,12,0.0,80.35,96794.96
20859,2025-04-20,531,13,5,2,344.27,62.5,14171.69
20860,2025-07-05,1877,17,1,2,796.41,43.64,134685.02
20862,2025-06-26,1022,74,7,11,149.32,24.03,15452.58
20875,2026-01-11,137,30,7,9,1073.71,215.85,111244.85
20876,2025-01-15,2760,22,6,9,1954.62,142.11,356667.64
20877,2025-04-06,2873,29,6,2,1114.49,133.81,95101.59
20878,2025-06-30,3000,29,5,11,1363.88,88.71,229822.58
20880,2025-04-10,2045,36,6,7,454.49,48.95,47543.08
20882,2025-07-27,208,41,15,12,1939.3,148.55,111198.73
20884,2025-07-03,349,49,15,8,625.36,130.4,125001.19
20885,2025-04-28,1023,2,13,1,1728.68,99.13,67160.01
20886,2025-04-28,208,16,5,5,1304.83,145.72,162533.82
20887,2025-06-17,1859,34,13,5,270.99,21.32,29780.64
20888,2025-10-21,957,31,8,2,589.71,140.62,19069.14
20890,2025-09-28,2784,9,6,10,100.91,5.92,3679.73
20893,2025-10-10,2084,8,3,12,662.39,1181.48,33998.92
20894,2025-08-20,736,49,15,6,1014.63,164.73,110471.58
20896,2025-02-27,2720,3,7,1,122.77,7.37,6159.7
20899,2026-01-06,530,60,1,3,502.07,116.69,69697.59
20900,2025-11-03,2507,18,3,4,1261.98,286.06,34523.52
20901,2025-07-24,1738,1,3,1,799.58,193.94,84468.63
20902,2025-10-21,2324,39,2,2,480.61,90.95,43507.06
20903,2026-01-30,519,34,1,10,-1196.93,193.61,97071.48
20907,2026-02-03,773,8,1,1,1280.85,65.32,32957.97
20908,2026-02-19,847,42,10,10,169.81,41.78,29098.39
20909,2025-09-24,735,1,1,10,605.12,118.09,93644.39
20910,2025-06-08,1897,1,2,1,1472.64,198.95,48129.73
20914,2025-05-18,1573,14,12,6,162.67,26.02,16059.27
20916,2025-01-23,1438,29,4,4,751.25,166.06,128406.81
