id_siniestro,id_poliza,fecha_siniestro,monto_siniestro,estado
2713,20217,11/12/2025,9352.75,Cerrado
2714,4219,10-06-25,3662.93,Rechazado
2716,1696,28-07-2025,"11,568.99",Abierto
2717,3923,2025-10-15, 13272.40 ,Abierto
2718,3050,2025-09-01,"13,921.16",Cerrado
2719,9902,2026-02-01,4313.86,Cerrado
2720,21872,2025-04-24,"1.489,52",Cerrado
2722,16924,01-24-26,"11.135,56",Abierto
2724,12571,2025/10/28, 10055.25 ,Abierto
2725,16505,14-12-2025,13609.35,Abierto
2730,14876,04/12/2025, 8413.84 ,Abierto
2731,11494,2026/02/04, 8992.95 ,Cerrado
2732,12528,2025-10-06,"4,193.95",Abierto
2733,15471,2026-02-14,"14.278,52",Abierto
2734,17927,2025/12/15, 8800.86 ,Rechazado
2735,4113,08-21-25,"7,650.93",Abierto
2736,14612,2025/02/19,"12.997,83",Cerrado
2737,9817,19/01/2026,10734.13,Rechazado
2738,4517,2025-04-15,12343.38,Abierto
2741,5977,14/06/2025, 12275.15 ,Cerrado
2744,22370,2025-03-07,"1.548,16",Cerrado
2745,2682,2025/03/25,"4,396.36",Abierto
2751,4497,25-05-2025, 12310.45 ,Cerrado
2754,11729,29-09-2025,2565.88,Cerrado
2757,8196,02/12/2025, 3554.30 ,Abierto
2759,9301,09-08-25,4910.89,Cerrado
2762,9000,10-29-25,-,Cerrado
2764,21123,2025-05-26,"12.685,24",Rechazado
2765,237,11-01-25,"8.540,34",Abierto
2768,9937,2025-01-15,8202.64,Cerrado
2770,13644,2025-12-19,7093.73,Abierto
2771,4647,18-12-2025, 1323.37 ,Rechazado
2772,11406,31/10/2025,"2,474.26",Cerrado
2773,2141,2025-08-17,"8.374,44",Abierto
2774,16350,2026-02-10,"12.777,51",Cerrado
2776,5411,06-19-25,"8,498.80",Cerrado
2777,18263,08-21-25,"11.336,92",Rechazado
2778,11617,2025-12-31, 7183.61 ,Cerrado
2785,14123,2025-10-14,"1,191.37",Abierto
2787,24995,11/09/2025, 11494.35 ,Abierto
2789,20510,2025-04-10,"10,545.32",Abierto
2790,18444,2026/02/24,5291.00,Abierto
2793,6672,2025-04-12,"11,673.00",Cerrado
2797,15729,2025/03/24,14566.29,Abierto
2799,21633,2026-02-22,"3,559.12",Abierto
2802,13729,2025-06-19,"11,378.35",Abierto
2804,16275,18/12/2025,"7.833,40",Abierto
2806,17943,26-04-2025,"2.548,62",Abierto
2808,18360,2025-09-15,"4.078,64",Abierto
2811,13532,2025/08/08, 9758.93 ,Abierto
2812,543,2025/04/12,"10.867,06",Cerrado
2813,4551,2025-12-01,1107.57,Cerrado
2815,18201,18/05/2025, 3283.44 ,Cerrado
2816,23903,26/07/2025,"5.964,03",Cerrado
2819,25790,2025-07-06,"7.310,47",Abierto
2820,23995,2025/08/26, 2007.68 ,Abierto
2821,15615,29/07/2025,-,Abierto
2822,14176,04/02/2025,298.61,Abierto
2825,25802,23/01/2025,314.28,Abierto
2827,5429,04/04/2025, 8687.20 ,Rechazado
2828,22088,2026-02-03, 8346.67 ,Abierto
2829,16844,05-10-25, 6360.61 ,Cerrado
2830,19585,31-08-2025,1885.38,Cerrado
2833,15492,2025-11-21,"2.130,29",Cerrado
2835,19275,10/07/2025,"11,383.22",Abierto
2836,2796,06-25-25, 1754.75 ,Rechazado
2839,22552,19/11/2025,"14,566.42",Cerrado
2840,10804,23/12/2025, 3909.96 ,Cerrado
2842,1771,04-04-25,"2.688,41",Rechazado
2843,2130,22-11-2025,3436.86,Rechazado
2844,14355,19/05/2025,"5.319,88",Rechazado
2845,2299,2025-03-27, 4403.56 ,Abierto
2846,17957,02-13-25,"10.771,75",Rechazado
2847,6362,07-12-2025,6323.92,Abierto
2848,25779,08-08-2025,"3.942,98",Rechazado
2849,3449,12/04/2025,"13,727.13",Cerrado
2850,8386,2025/11/17,-,Rechazado
2851,8861,16-09-2025, 13669.55 ,Abierto
2854,88,08-21-25,"2.496,99",Cerrado
2856,5605,2025/02/12, 1844.53 ,Cerrado
2857,10957,2025/11/24,-,Cerrado
2858,4304,20/06/2025,"9,108.20",Abierto
2859,6903,2025/03/09, 9188.95 ,Rechazado
2860,1119,29-09-2025,1934.58,Abierto
2862,7748,21-09-2025, 3347.82 ,Cerrado
2866,24462,20/12/2025,"6,945.15",Abierto
2868,10233,2025/03/15,"3.149,29",Cerrado
2869,22426,30/03/2025,"8,266.28",Abierto
2871,17340,2025-09-29,"9,846.09",Rechazado
2873,6575,22-06-2025,"7.805,50",Abierto
2875,7102,2025/09/19,-,Rechazado
2877,13349,17-04-2025,"-1,208.59",Cerrado
2878,1667,2026/02/03,"3.822,20",Abierto
2881,5503,27-03-2025,7097.28,Cerrado
2883,22481,30-03-2025,-,Cerrado
2884,9447,2025/05/29,"4.885,83",Cerrado
2885,25626,05/11/2025, 13446.77 ,Abierto
2886,15422,2025/11/25, 8162.41 ,Cerrado
2887,15678,2025-03-16,-,Cerrado
2888,19610,2026/02/19, 12786.66 ,Abierto
2889,119,2025/05/29,"4.034,21",Abierto
2890,2339,10-09-2025,8770.42,Cerrado
2894,6093,29/01/2025,-,Rechazado
2895,21752,2026/02/24,-,Cerrado
2897,23043,03-04-25,4398.04,Abierto
2898,2509,30/04/2025,5795.51,Abierto
2900,15659,2026/02/02, 9304.79 ,Abierto
2902,3779,2025/07/19, 11354.33 ,Cerrado
2903,9815,01/09/2025,"3.103,24",Rechazado
2905,7703,14/01/2026,"1.220,76",Abierto
2906,765,06/10/2025,-,Rechazado
2907,906,2025-09-01, 10151.80 ,Abierto
2913,24973,2025-01-28,5350.97,Rechazado
2914,13403,26-03-2025,"9.714,28",Rechazado
2915,18974,2026/01/24,"4.234,90",Cerrado
2916,3435,2025-05-03,-,Rechazado
2917,10227,2025-04-25,14318.74,Cerrado
2918,1151,05-10-25,-,Abierto
2920,15601,01-16-26, 7539.48 ,Abierto
2921,8024,02-13-26,-,Abierto
2922,13360,13/06/2025, 568.96 ,Abierto
2924,24782,31/05/2025,"4.887,26",Cerrado
2925,19897,2025/03/31,-,Cerrado
2926,12223,17/07/2025, 127.29 ,Cerrado
2927,4153,27/01/2025,10642.29,Abierto
2929,16454,2026/02/18,8410.75,Rechazado
2931,14029,2025-10-05,"13.356,62",Rechazado
2932,8501,02-02-2026, 11683.33 ,Abierto
2933,314,01-01-26,"5.243,31",Abierto
2934,4576,2025-08-28,4394.39,Cerrado
2936,2541,04-08-2025,"6.609,55",Cerrado
2938,10709,2025-02-23,3219.37,Abierto
2940,17688,06/09/2025,12974.77,Rechazado
2942,7193,04-01-2026,10099.47,Abierto
2944,12461,2025/11/25,"8.541,69",Abierto
2946,6535,2026-01-26,14195.58,Rechazado
2947,16870,30-08-2025,"5,115.76",Cerrado
2948,25676,06-01-2026,"2.758,76",Abierto
2950,3978,02-21-26,14099.50,Abierto
2952,8819,11/12/2025, 1140.52 ,Cerrado
2953,22103,2025-02-14,"8,062.92",Cerrado
2954,1306,2025-05-10,6575.93,Cerrado
2955,5495,2025/04/05,"9,185.61",Rechazado
2956,21726,16/03/2025,"7.418,86",Rechazado
2958,11431,27-02-2025,12342.69,Abierto
2959,3668,2025-02-02,"7.249,68",Abierto
2960,17917,21/01/2025, 8169.85 ,Cerrado
2962,1306,12-12-2025,"14.413,99",Abierto
2963,5414,2025/08/29,"13.880,78",Abierto
2964,20729,14-12-2025,"1.073,69",Rechazado
2965,17469,02-06-25,5909.33,Cerrado
2966,8528,2025/09/27,"3,333.03",Cerrado
2972,2163,02/06/2025,"12.609,59",Abierto
2974,12947,2025/08/14, 12578.78 ,Abierto
2976,19709,09-02-2025,"7,213.36",Abierto
2978,16002,2025-10-22,"3.912,96",Abierto
2979,22320,2025-03-06,"13,182.44",Cerrado
2980,7043,19-11-2025,3187.51,Abierto
2984,23677,07-07-25, 11206.83 ,Abierto
2985,13199,2025-04-19,"13.342,63",Abierto
2986,9112,04/03/2025,"862,45",Abierto
2988,4087,2025/11/22,"14,177.32",Rechazado
2989,11057,26/05/2025,-,Cerrado
2991,9470,22-11-2025,"7,554.35",Rechazado
2992,13628,04-10-25,10243.10,Abierto
2994,16744,2026/01/17,618.19,Rechazado
2995,17011,2025-12-26, 2541.96 ,Abierto
2998,1793,08-02-25,"6,663.96",Cerrado
2999,23553,2025/07/14, 9237.49 ,Cerrado
3001,25803,18-01-2026,"2.707,84",Cerrado
3003,15924,04-29-25,"3.916,06",Cerrado
3004,16110,2025/10/20, 14818.54 ,Abierto
3005,14268,2025/12/18,"2.811,20",Cerrado
3006,23138,2026-01-20,"1.236,29",Abierto
3011,5869,13-11-2025,"13.506,53",Cerrado
3013,10144,2025-01-05, 214.39 ,Abierto
3014,24880,30-01-2026,5705.62,Cerrado
3015,13993,2025-12-29, 3176.95 ,Cerrado
3016,1304,2025/08/12,"2.803,11",Rechazado
3017,23679,2025-09-16,"6,832.08",Abierto
3019,16196,2025/02/05,5676.50,Cerrado
3021,11613,12-05-2025,"14,274.09",Rechazado
3023,14920,21/01/2026,"13.420,69",Cerrado
3025,25862,2025/09/23, 8251.99 ,Abierto
3027,25899,2025/12/11,-,Cerrado
3028,18198,23-01-2026,"10,024.29",Cerrado
3029,6138,2025/09/25,-,Cerrado
3032,12895,09-01-2025, 12339.98 ,Abierto
3034,25739,26/09/2025,13670.35,Rechazado
3035,327,06/02/2026, 3037.69 ,Abierto
3036,9492,06-08-25, 11587.73 ,Rechazado
3037,17700,04/10/2025,7034.89,Abierto
3038,17850,09-26-25,"4.320,60",Rechazado
3039,2259,2025-11-09,"7.423,49",Rechazado
3040,5798,02-17-26, 4691.08 ,Abierto
3042,126,2025/12/02,"11,654.76",Abierto
3043,3099,2025/11/13,"1.910,39",Rechazado
3044,1888,02/01/2026,-,Cerrado
3045,11399,21-03-2025,"2,894.12",Abierto
3046,7062,2025-02-14,"5,945.27",Cerrado
3047,18168,02/01/2025, 294.48 ,Abierto
3048,498,01-01-25, 13171.60 ,Abierto
3049,23809,2025-12-04,4320.18,Cerrado
3051,15387,2025/07/03,13708.19,Cerrado
3052,25650,2025-10-01,-,Cerrado
3054,20673,2025/05/23,"4,789.43",Rechazado
3055,13404,01-24-25,"9.194,51",Cerrado
3059,4966,18-05-2025, 14024.39 ,Cerrado
3060,23020,11-01-2025,"4,424.25",Cerrado
3061,14526,2025/01/17,"7,375.21",Abierto
3063,5626,12/04/2025,909.39,Abierto
3065,9245,2025/11/26,-,Rechazado
3066,1126,2025-06-24,5440.37,Abierto
3067,19498,15/06/2025,980.04,Abierto
3068,23563,2025/10/01, 7915.01 ,Abierto
3070,1611,2025/04/04,"13.672,59",Cerrado
3071,443,13/03/2025, 6934.85 ,Cerrado
3072,24385,16-02-2025, 12435.02 ,Rechazado
3074,11480,2025-08-16,4873.25,Abierto
3075,18513,12-29-25, 3915.77 ,Cerrado
3081,993,05/12/2025,"14,238.48",Abierto
3083,16985,12-09-2025,"9.236,08",Cerrado
3086,18709,06-11-25, 11486.64 ,Cerrado
3088,12169,2025-06-22,"5.760,06",Abierto
3089,18790,18/08/2025,8755.02,Cerrado
3090,14253,2026-01-09, 7168.08 ,Abierto
3091,9190,2025-12-26,6235.77,Cerrado
3092,1903,2025/07/08,-,Cerrado
3094,14655,02-25-26, 11257.16 ,Cerrado
3095,5434,2025-09-23,"13.336,74",Rechazado
3097,9107,2025-08-11,"10.013,90",Abierto
3099,3847,2025/09/27,-,Cerrado
3100,2389,01-16-26, 1788.99 ,Rechazado
3102,6620,10-08-2025,"3,096.81",Rechazado
3109,17141,04/02/2025,"4.086,18",Abierto
3112,11767,2025-02-19,-,Rechazado
3114,6905,25/11/2025,1323.20,Abierto
3117,13314,01-10-2025,1762.34,Abierto
3118,13237,12/09/2025,"1,343.83",Cerrado
3122,1718,04/04/2025,11266.92,Abierto
3126,16650,2025/02/25,875.23,Abierto
3128,24901,09-08-25,"9,758.31",Cerrado
3131,8256,02-01-2025,"2.611,45",Abierto
3132,22022,2025-07-02,"2,879.33",Rechazado
3133,21555,13-01-2026,"7.140,96",Abierto
3134,17586,2025/10/26, 13795.47 ,Rechazado
3135,25602,2025-06-23,-,Abierto
3136,6682,2025-09-17,3835.47,Cerrado
3137,15465,10-04-25, 2903.41 ,Cerrado
3138,9312,2026/02/23,"3.632,49",Cerrado
3139,24013,17-06-2025,12371.67,Cerrado
3140,10995,2025-06-30,145.28,Rechazado
3141,4298,01-30-26,"14,528.17",Abierto
3143,5523,03-17-25,"10,510.60",Cerrado
3144,19326,12-03-2025,14158.42,Cerrado
3145,7582,2025-03-23,"11.844,49",Rechazado
3146,8251,21-05-2025,436.98,Abierto
3147,19269,2025-08-27,"5,678.93",Cerrado
3148,2823,30-09-2025,-,Cerrado
3149,13249,18-02-2025,12350.46,Abierto
3151,25746,12-10-2025,"3.865,34",Abierto
3152,23687,2025/06/12,12693.82,Abierto
3153,13621,10-23-25, 13854.22 ,Abierto
3154,4309,29-07-2025, 11031.29 ,Abierto
3155,21923,08/10/2025,"7,601.98",Abierto
3156,15142,09-02-25,"10,752.64",Cerrado
3157,8000,2025-04-03,"10.003,91",Cerrado
3159,12190,2025-10-18, 1094.08 ,Cerrado
3160,22322,2025/11/06, 14595.07 ,Abierto
3163,5629,15/09/2025,1468.76,Abierto
3164,18377,06-05-2025,12243.27,Cerrado
3166,23806,23-10-2025,-,Rechazado
3167,12616,28/09/2025,"11,801.80",Abierto
3168,14853,20/01/2026,122.09,Rechazado
3170,13957,13-06-2025,11098.48,Abierto
3171,7272,2025-09-26, 6367.30 ,Rechazado
3172,19239,2025-07-12,"10.098,65",Cerrado
3173,24055,2026-02-01,"3.851,63",Abierto
3174,23555,02-22-26,653.59,Cerrado
3179,9103,20/02/2026, 10437.08 ,Cerrado
3180,15254,14/08/2025,-,Abierto
3181,6419,01/02/2025,"8.621,11",Cerrado
3183,11540,2026-01-15,12888.01,Cerrado
3185,11056,2026/01/04,"1.750,69",Abierto
3186,24610,02-22-26,"6.640,59",Cerrado
3187,20816,10-13-25,"8,988.77",Cerrado
3189,6091,13/05/2025, 7545.57 ,Cerrado
3190,4162,2025-01-12,"5,232.65",Abierto
3195,21388,19/03/2025,-,Cerrado
3196,24631,13-02-2026, 14526.12 ,Cerrado
3197,16059,10-21-25, 4396.09 ,Cerrado
3198,10584,01-21-25,"9.734,38",Abierto
3199,6338,2025/05/03,13986.96,Rechazado
3200,23394,2025-01-06,"6.667,78",Rechazado
3201,17906,09-30-25,7793.46,Cerrado
3202,9608,2025-05-03,12863.87,Abierto
3203,25644,07-19-25,"4.314,68",Rechazado
3205,3225,2025-11-10,"6.795,22",Cerrado
3206,24309,08/01/2025,-,Rechazado
3207,2041,10/01/2025, 9952.93 ,Abierto
3208,10830,2025/03/10,7548.64,Cerrado
3214,10724,2025/10/12, 12248.33 ,Cerrado
3217,11735,02-28-25,"13.347,47",Rechazado
3219,9477,2026-01-02,"11,968.83",Rechazado
3220,876,2025/01/24, 3650.32 ,Abierto
3222,23959,16/02/2026,"11.785,37",Rechazado
3224,19734,2025/10/19, 11460.78 ,Abierto
3225,24284,23/07/2025,"10,911.42",Abierto
3226,11063,21-12-2025,"13.861,45",Abierto
3227,22013,2025-05-16,-,Abierto
3229,10412,2025/09/15,"6,500.38",Cerrado
3230,23417,2026-02-17,14098.73,Abierto
3231,11197,2025-08-02, 14752.68 ,Cerrado
3234,17375,21-05-2025,"1.711,99",Abierto
3235,13847,08-18-25,"12,373.10",Cerrado
3236,13514,01-25-25, 12497.32 ,Abierto
3237,12586,11-03-2025, 12532.65 ,Abierto
3238,13825,2025-03-11,"5.397,31",Cerrado
3239,15472,2025-01-23, 11719.69 ,Abierto
3240,19379,2025-06-20,11851.27,Abierto
3246,17153,2025/02/05,"8.471,23",Rechazado
3248,20094,30/07/2025,"5,678.81",Cerrado
3250,6682,17/07/2025,"2.703,00",Cerrado
3252,17495,2025-01-19,9230.19,Cerrado
3253,19394,07/09/2025,3352.69,Cerrado
3256,17785,03-16-25,"3.400,97",Cerrado
3257,23170,2025-11-30,-10884.74,Cerrado
3259,20729,2025-02-22,"1.565,52",Abierto
3260,17336,17/10/2025,"2,317.72",Abierto
3262,20391,01-05-26,12080.01,Rechazado
3267,747,22-05-2025, 10037.27 ,Cerrado
3269,21234,2025/03/31,"14,640.07",Abierto
3272,2527,2025/11/20,"13.231,66",Cerrado
3274,21645,12/03/2025,"3.770,93",Rechazado
3275,25736,09-24-25, 12419.35 ,Abierto
3276,13505,2026/01/12, 1057.72 ,Cerrado
3278,13803,2025-10-17, 6133.27 ,Cerrado
3281,349,28/12/2025,"10.957,69",Abierto
3282,4904,2025/04/17,"5.531,57",Abierto
3283,16185,04-11-25,9842.48,Abierto
3284,12326,01/07/2025,-,Rechazado
3286,1827,2025-08-20,"10.541,11",Cerrado
3287,14871,2025/07/19,"6,111.09",Cerrado
3288,11662,2025-09-07, 13099.51 ,Abierto
3289,13412,09-14-25, 4299.49 ,Rechazado
3290,21950,20/06/2025,"3.316,96",Cerrado
3293,3360,11-09-25, 12712.55 ,Abierto
3296,5852,27-02-2025,"9,266.44",Rechazado
3298,1075,16-06-2025, 11128.73 ,Abierto
3299,3229,2025/01/30, 8262.97 ,Rechazado
3301,20986,20-11-2025,12549.43,Abierto
3304,22188,06-07-25,9663.86,Cerrado
3306,1978,27/04/2025,1149.30,Rechazado
3307,8080,2025-09-27,"13.346,91",Abierto
3310,20752,06/04/2025, 4203.34 ,Rechazado
3312,3641,2025-11-27,13903.82,Abierto
3313,9552,24-01-2025,"11.382,25",Abierto
3317,20412,2025/01/26, 434.34 ,Cerrado
3318,9556,2025-02-01,"3.299,35",Cerrado
3321,13075,09-21-25,"4,003.34",Abierto
3323,13680,09-03-2025,4085.16,Cerrado
3325,6857,05-28-25,"8.031,05",Abierto
3327,5105,04-01-25,"2,610.20",Abierto
3328,21679,06-14-25,"8,181.08",Abierto
3329,11288,2025-08-27,"9.448,31",Cerrado
3330,14282,27-04-2025,11056.95,Abierto
3333,1087,01-01-2026, 13560.19 ,Cerrado
3334,17085,2025/04/10,3324.33,Cerrado
3336,22060,12-29-25,"1.789,83",Cerrado
3337,4006,23-05-2025, 3075.77 ,Cerrado
3338,15923,2026/01/01,8798.38,Abierto
3340,5499,27-06-2025,11180.88,Cerrado
3341,11377,11-25-25,"9.190,53",Abierto
3346,25700,01-05-26,"13.234,67",Cerrado
3347,25521,08-27-25,"12,765.14",Cerrado
3349,16903,2025/11/21,"7.531,81",Cerrado
3350,19825,19/03/2025,"9,044.69",Cerrado
3351,9247,2025/08/05, 13294.39 ,Abierto
3352,14070,2025/08/01,"14.794,36",Abierto
3354,15904,19-01-2026,2286.99,Cerrado
3356,6732,11-06-25, 3157.86 ,Abierto
3357,3043,2025-02-15,"4,914.03",Rechazado
3358,17284,23-05-2025,"11,598.53",Rechazado
3359,3534,06-10-25,"-10,341.59",Abierto
3360,3323,2025/05/10,1354.83,Cerrado
3361,9262,2026-01-07,"14,353.87",Cerrado
3362,1824,03-02-2026,"14,979.04",Abierto
3363,6336,01-05-2025,"1,573.13",Abierto
3364,16661,02-08-26,7497.06,Cerrado
3365,12970,2025-10-22,"-6.341,77",Abierto
3367,2775,2025-10-03,"12.434,55",Cerrado
3368,23662,2025/01/08,"7,758.08",Abierto
3371,18897,01-09-26,"1.220,56",Cerrado
3373,1213,20/04/2025,"11.006,88",Abierto
3374,24654,28/08/2025, 4516.64 ,Abierto
3375,23802,2025-02-24,2093.44,Abierto
3377,12590,16-12-2025,"8,461.62",Cerrado
3378,219,04-02-2025, 5224.50 ,Abierto
3379,3487,23/07/2025,14394.07,Cerrado
3380,11039,28/09/2025,10553.39,Rechazado
3381,23545,19/01/2025,"13.712,89",Cerrado
3382,23176,2025/06/29,579.21,Cerrado
3383,13159,2025/09/27,6274.64,Cerrado
3386,16097,24-02-2025, 10189.44 ,Abierto
3387,18192,2025-09-30, 11500.22 ,Cerrado
3391,18329,08-19-25,"3,700.42",Abierto
3393,11092,29/04/2025,"5.305,51",Cerrado
3394,17297,01-21-26,7958.64,Cerrado
3395,4622,12-27-25,"2.136,83",Abierto
3397,3293,2025-12-03, 9557.94 ,Abierto
3398,16928,12-22-25,-,Cerrado
3400,7550,2025-03-22, 14711.60 ,Cerrado
3401,6258,30-01-2025, 7535.85 ,Cerrado
3402,25777,2025-08-23, 2080.21 ,Abierto
3403,19646,2025-01-18,"7,378.50",Cerrado
3404,22417,28/04/2025,"1.380,59",Abierto
3406,24812,2025-12-06,-,Cerrado
3407,13551,01-12-2025,"3,357.95",Rechazado
3408,3516,03-12-25,"10.245,47",Abierto
3410,7110,10-15-25,14877.41,Cerrado
3411,21691,04-01-25,"12,090.95",Cerrado
3413,11860,2025-06-08, 11391.07 ,Abierto
3421,13099,2025-08-27,"3,845.85",Rechazado
3423,10050,26/01/2026,-,Cerrado
3424,7599,01-09-26,"10,786.05",Rechazado
3425,20481,06-24-25,-,Cerrado
3426,23883,2025-10-20, 12197.71 ,Cerrado
3428,14447,27/10/2025,10608.62,Abierto
3430,19138,21-09-2025, 2241.48 ,Abierto
3431,4684,2025-09-13,11584.20,Abierto
3432,17249,2025-06-14,"10,800.63",Rechazado
3433,7532,10-05-25,"13.201,12",Abierto
3434,9984,2025/04/18, 3062.03 ,Rechazado
3435,19037,02-21-26,"11,444.52",Rechazado
3436,1639,16-12-2025,"4,043.53",Cerrado
3438,23938,2025/12/31,13993.71,Cerrado
3440,799,12-05-2025,"5.247,04",Cerrado
3444,21351,2025/11/25,"1,822.41",Abierto
3445,20056,21-11-2025,"5.790,01",Cerrado
3447,22596,08-20-25, 6770.25 ,Rechazado
3448,2630,13/02/2025, 10748.46 ,Cerrado
3449,1708,2026-01-22,"2.861,12",Abierto
3450,1216,09-01-2025,"9.755,97",Cerrado
3453,9325,11/08/2025,9642.20,Abierto
3454,2037,2025/04/30,3365.77,Abierto
3455,16626,10/01/2026,"8.875,16",Rechazado
3457,6273,11-24-25,14300.06,Abierto
3460,7518,2025-04-27,8300.17,Abierto
3461,13730,2025/07/07, 3095.27 ,Abierto
3462,5506,11-03-25,"12.072,45",Abierto
3463,17488,21-07-2025, 4056.52 ,Abierto
3464,4998,06-28-25,"2.000,35",Cerrado
3467,13844,2025-06-29,"3.818,63",Rechazado
3468,3243,26/09/2025, 9062.66 ,Cerrado
3470,15724,2025-05-19,"11,734.05",Cerrado
3471,4402,04-01-2026,"14.270,74",Abierto
3473,171,2025/06/25,"7.758,78",Cerrado
3474,4946,30/07/2025, 564.29 ,Abierto
3477,12438,26-05-2025,"14.790,51",Cerrado
3478,5556,02-10-26,"14,680.61",Cerrado
3479,11692,17/01/2026,"10.882,37",Abierto
3487,23003,2025-02-19, 13129.06 ,Abierto
3489,4430,18/02/2026,"5,944.78",Abierto
3490,6084,09/02/2025,"8.605,00",Rechazado
3491,15832,20/06/2025,"11.696,93",Cerrado
3494,12179,07-21-25, 14019.08 ,Cerrado
3495,9259,2026-01-08,-,Abierto
3496,4209,2025-12-03,9979.24,Rechazado
3498,7328,04/09/2025,"7.782,81",Abierto
3499,9065,2026/01/27,"6,999.35",Abierto
3500,17492,02/12/2025,13249.03,Cerrado
3503,2851,03/02/2026, 4794.59 ,Abierto
3505,2886,2026/01/13, 6412.86 ,Abierto
3506,9264,21/04/2025,"12.626,59",Cerrado
3511,22905,02-10-26,"1.856,84",Abierto
3513,4421,2025-01-03,"7.580,67",Abierto
3514,19259,01-04-2025, 4317.47 ,Cerrado
3515,3367,2025-01-26,"11,736.59",Cerrado
3517,11884,2025/02/07,"11,449.61",Cerrado
3520,4576,09-04-25, 2363.20 ,Abierto
3521,11032,12-08-25,13594.53,Cerrado
3522,463,2025/11/12, 303.07 ,Cerrado
3523,1289,22-04-2025,7502.64,Rechazado
3525,20245,29/09/2025,"6.264,14",Cerrado
3526,8829,2025-01-31,6442.09,Cerrado
3528,4913,05-04-2025,10175.11,Cerrado
3529,1469,09-18-25, 6825.88 ,Rechazado
3531,2494,11-23-25,7907.02,Cerrado
3532,14495,2026-02-03,"11,954.77",Cerrado
3535,9016,04-30-25,"3.194,04",Cerrado
3536,14020,14/04/2025,"6,546.48",Cerrado
3538,1345,12/01/2026,-,Cerrado
3540,18844,22/01/2025, 1528.19 ,Cerrado
3541,12240,23/12/2025, 3071.03 ,Abierto
3542,19282,2025-10-26,"10,566.55",Cerrado
3543,9468,01/01/2025,"1,714.27",Cerrado
3544,24708,2025/07/15,"13.204,69",Cerrado
3546,1257,2025-06-15,-,Cerrado
3547,3328,2025-05-07,"9,794.63",Rechazado
3548,24472,24-02-2026,"7.707,30",Abierto
3549,25548,2025/03/10, 14483.80 ,Cerrado
3550,23645,2026/02/24,-,Cerrado
3551,3157,2025/07/26,"2.906,46",Cerrado
3553,4590,07-14-25, 5643.52 ,Cerrado
3554,16697,28/12/2025, 1618.84 ,Rechazado
3556,11341,2026/01/13,1755.29,Abierto
3558,5085,25-05-2025,"11.193,09",Rechazado
3559,23942,2026/02/20,"6.559,89",Abierto
3561,5797,31-10-2025,"2.837,08",Rechazado
3562,25632,2025-11-04,-,Cerrado
3563,4609,2026-01-02,"8.886,40",Cerrado
3564,8868,17/09/2025,13608.84,Abierto
3566,1094,2025-02-10,7145.07,Abierto
3568,25596,09-20-25,"4.283,73",Rechazado
3569,12465,2026-01-03,403.63,Rechazado
3574,24919,2025-11-29,"12.154,03",Abierto
3575,11023,05-09-2025,"1,693.18",Abierto
3576,9966,26/10/2025,428.48,Abierto
3578,14372,11-12-2025, 3463.15 ,Rechazado
3579,6213,2026/01/26,"12,502.67",Cerrado
3580,24208,04-02-25,12972.60,Cerrado
3581,7901,05-08-2025, 12435.99 ,Rechazado
3583,8767,2025-09-22,"11,423.00",Abierto
3585,13397,01-29-25,920.92,Cerrado
3589,12806,2025/05/19, 10418.95 ,Abierto
3591,3221,08/10/2025,"1.992,57",Abierto
3595,18027,04-23-25,"10.446,71",Cerrado
3596,11507,2025-09-22,10334.55,Cerrado
3597,6202,2025/02/04, 12431.57 ,Cerrado
3599,14117,2025-10-02,"6,880.50",Abierto
3601,20525,05-02-2026,-,Rechazado
3603,23247,2026/02/22,"12,372.20",Rechazado
3604,4120,08/03/2025,7009.40,Cerrado
3606,10162,2025-10-24,"8.555,30",Rechazado
3607,5532,11/10/2025,10342.27,Rechazado
3608,8560,01-08-25,"7.757,93",Cerrado
3609,13609,21-02-2026, 14127.62 ,Abierto
3610,15614,2026/02/09, 2819.04 ,Abierto
3612,8872,22-03-2025, 141.84 ,Cerrado
3613,11359,06/04/2025, 11605.80 ,Abierto
3615,20506,05-12-25, 14053.02 ,Abierto
3616,2756,09-09-2025,6850.93,Abierto
3617,18681,05-01-2025,"6,757.93",Cerrado
3619,16191,2025/09/22, 2363.25 ,Cerrado
3620,16457,08/08/2025,"8,176.63",Rechazado
3622,19581,04-13-25,-401.37,Cerrado
3624,10481,05-07-2025,406.59,Cerrado
3625,6171,12-24-25,"5,180.78",Abierto
3628,533,29/12/2025,"8,437.13",Abierto
3629,23645,2025/01/03,2990.87,Abierto
3630,8795,16/01/2025,"2.945,79",Abierto
3631,13887,28/07/2025,"-3,648.92",Abierto
3634,20387,07-13-25,-,Rechazado
3635,16727,23-02-2026,"14,561.00",Cerrado
3637,16571,04-30-25,"11.994,91",Rechazado
3642,19549,2025/03/02,5389.39,Cerrado
3643,3370,2025/05/25,"4.711,01",Rechazado
3644,2558,2025-11-23,12020.68,Abierto
3645,20740,2025/06/19,12181.40,Cerrado
3647,16785,2025/04/14,-,Abierto
3648,12817,2025/12/15, 7427.63 ,Abierto
3650,25673,23/01/2026,"6.099,07",Abierto
3651,17717,10-11-25,-,Cerrado
3652,16916,24/04/2025,-14782.04,Cerrado
